SRA_ID	Name	BioProject	SNPversity ID
SRR8906668	BK	PRJNA531553	BK_SRR8906668
SRR8906669	CIMBL149	PRJNA531553	CIMBL149_SRR8906669
SRR8906670	CIMBL37	PRJNA531553	CIMBL37_SRR8906670
SRR8906671	CML433	PRJNA531553	CML433_SRR8906671
SRR8906672	CIMBL18	PRJNA531553	CIMBL18_SRR8906672
SRR8906673	CIMBL140	PRJNA531553	CIMBL140_SRR8906673
SRR8906674	CIMBL135	PRJNA531553	CIMBL135_SRR8906674
SRR8906675	CIMBL28	PRJNA531553	CIMBL28_SRR8906675
SRR8906676	CIMBL109	PRJNA531553	CIMBL109_SRR8906676
SRR8906677	CIMBL31	PRJNA531553	CIMBL31_SRR8906677
SRR8906678	CIMBL110	PRJNA531553	CIMBL110_SRR8906678
SRR8906679	CIMBL92	PRJNA531553	CIMBL92_SRR8906679
SRR8906680	ZHENG653	PRJNA531553	ZHENG653_SRR8906680
SRR8906681	ZHI41	PRJNA531553	ZHI41_SRR8906681
SRR8906682	LIAO5114	PRJNA531553	LIAO5114_SRR8906682
SRR8906683	JI63	PRJNA531553	JI63_SRR8906683
SRR8906684	LY	PRJNA531553	LY_SRR8906684
SRR8906685	TY1	PRJNA531553	TY1_SRR8906685
SRR8906686	R08	PRJNA531553	R08_SRR8906686
SRR8906687	GEMS56	PRJNA531553	GEMS56_SRR8906687
SRR8906688	04K5686	PRJNA531553	04K5686_SRR8906688
SRR8906689	SY1035	PRJNA531553	SY1035_SRR8906689
SRR8906690	8902	PRJNA531553	8902_SRR8906690
SRR8906691	FCD0602	PRJNA531553	FCD0602_SRR8906691
SRR8906692	GEMS30	PRJNA531553	GEMS30_SRR8906692
SRR8906693	ZONG31	PRJNA531553	ZONG31_SRR8906693
SRR8906694	GEMS21	PRJNA531553	GEMS21_SRR8906694
SRR8906695	RY737	PRJNA531553	RY737_SRR8906695
SRR8906696	DSB	PRJNA531553	DSB_SRR8906696
SRR8906697	JIAO51	PRJNA531553	JIAO51_SRR8906697
SRR8906698	177	PRJNA531553	177_SRR8906698
SRR8906699	GEMS40	PRJNA531553	GEMS40_SRR8906699
SRR8906700	GEMS45	PRJNA531553	GEMS45_SRR8906700
SRR8906701	GEMS12	PRJNA531553	GEMS12_SRR8906701
SRR8906702	SHEN5003	PRJNA531553	SHEN5003_SRR8906702
SRR8906703	GEMS32	PRJNA531553	GEMS32_SRR8906703
SRR8906704	GEMS35	PRJNA531553	GEMS35_SRR8906704
SRR8906705	XI502	PRJNA531553	XI502_SRR8906705
SRR8906706	B77	PRJNA531553	B77_SRR8906706
SRR8906707	GEMS49	PRJNA531553	GEMS49_SRR8906707
SRR8906708	RY713	PRJNA531553	RY713_SRR8906708
SRR8906709	WU109	PRJNA531553	WU109_SRR8906709
SRR8906710	CIMBL96	PRJNA531553	CIMBL96_SRR8906710
SRR8906711	CIMBL53	PRJNA531553	CIMBL53_SRR8906711
SRR8906712	CML134	PRJNA531553	CML134_SRR8906712
SRR8906713	CIMBL131	PRJNA531553	CIMBL131_SRR8906713
SRR8906714	CML300	PRJNA531553	CML300_SRR8906714
SRR8906715	CML51	PRJNA531553	CML51_SRR8906715
SRR8906716	S37	PRJNA531553	S37_SRR8906716
SRR8906717	CML29	PRJNA531553	CML29_SRR8906717
SRR8906718	CIMBL25	PRJNA531553	CIMBL25_SRR8906718
SRR8906719	CIMBL11	PRJNA531553	CIMBL11_SRR8906719
SRR8906720	CML290	PRJNA531553	CML290_SRR8906720
SRR8906721	CIMBL54	PRJNA531553	CIMBL54_SRR8906721
SRR8906722	CML172	PRJNA531553	CML172_SRR8906722
SRR8906723	CIMBL33	PRJNA531553	CIMBL33_SRR8906723
SRR8906724	SHEN137	PRJNA531553	SHEN137_SRR8906724
SRR8906725	CML451	PRJNA531553	CML451_SRR8906725
SRR8906726	CIMBL10	PRJNA531553	CIMBL10_SRR8906726
SRR8906727	CML486	PRJNA531553	CML486_SRR8906727
SRR8906728	CML493	PRJNA531553	CML493_SRR8906728
SRR8906729	CIMBL127	PRJNA531553	CIMBL127_SRR8906729
SRR8906730	CML364	PRJNA531553	CML364_SRR8906730
SRR8906731	CIMBL132	PRJNA531553	CIMBL132_SRR8906731
SRR8906732	CML454	PRJNA531553	CML454_SRR8906732
SRR8906733	CIMBL59	PRJNA531553	CIMBL59_SRR8906733
SRR8906734	CML113	PRJNA531553	CML113_SRR8906734
SRR8906735	CML415	PRJNA531553	CML415_SRR8906735
SRR8906736	CIMBL45	PRJNA531553	CIMBL45_SRR8906736
SRR8906737	CIMBL7	PRJNA531553	CIMBL7_SRR8906737
SRR8906738	CML423	PRJNA531553	CML423_SRR8906738
SRR8906739	CIMBL70	PRJNA531553	CIMBL70_SRR8906739
SRR8906740	CIMBL46	PRJNA531553	CIMBL46_SRR8906740
SRR8906741	238	PRJNA531553	238_SRR8906741
SRR8906742	GEMS14	PRJNA531553	GEMS14_SRR8906742
SRR8906743	GEMS60	PRJNA531553	GEMS60_SRR8906743
SRR8906744	EN25	PRJNA531553	EN25_SRR8906744
SRR8906745	CY72	PRJNA531553	CY72_SRR8906745
SRR8906746	BZN	PRJNA531553	BZN_SRR8906746
SRR8906747	GEMS52	PRJNA531553	GEMS52_SRR8906747
SRR8906748	JH59	PRJNA531553	JH59_SRR8906748
SRR8906749	DH3732	PRJNA531553	DH3732_SRR8906749
SRR8906750	CIMBL87	PRJNA531553	CIMBL87_SRR8906750
SRR8906751	150	PRJNA531553	150_SRR8906751
SRR8906752	GY386	PRJNA531553	GY386_SRR8906752
SRR8906753	CIMBL24	PRJNA531553	CIMBL24_SRR8906753
SRR8906754	CIMBL153	PRJNA531553	CIMBL153_SRR8906754
SRR8906755	CIMBL143	PRJNA531553	CIMBL143_SRR8906755
SRR8906756	CIMBL65	PRJNA531553	CIMBL65_SRR8906756
SRR8906757	M97	PRJNA531553	M97_SRR8906757
SRR8906758	R15	PRJNA531553	R15_SRR8906758
SRR8906759	ZHENG32	PRJNA531553	ZHENG32_SRR8906759
SRR8906760	TY4	PRJNA531553	TY4_SRR8906760
SRR8906761	BS16	PRJNA531553	BS16_SRR8906761
SRR8906762	B111	PRJNA531553	B111_SRR8906762
SRR8906763	BY807	PRJNA531553	BY807_SRR8906763
SRR8906764	U8112	PRJNA531553	U8112_SRR8906764
SRR8906765	GEMS29	PRJNA531553	GEMS29_SRR8906765
SRR8906766	1323	PRJNA531553	1323_SRR8906766
SRR8906767	TY5	PRJNA531553	TY5_SRR8906767
SRR8906768	RY697	PRJNA531553	RY697_SRR8906768
SRR8906769	SY1077	PRJNA531553	SY1077_SRR8906769
SRR8906770	K12	PRJNA531553	K12_SRR8906770
SRR8906771	JI842	PRJNA531553	JI842_SRR8906771
SRR8906772	GEMS66	PRJNA531553	GEMS66_SRR8906772
SRR8906773	ZHENG35	PRJNA531553	ZHENG35_SRR8906773
SRR8906774	GY386B	PRJNA531553	GY386B_SRR8906774
SRR8906775	GEMS51	PRJNA531553	GEMS51_SRR8906775
SRR8906776	CIMBL21	PRJNA531553	CIMBL21_SRR8906776
SRR8906777	CIMBL118	PRJNA531553	CIMBL118_SRR8906777
SRR8906778	CIMBL99	PRJNA531553	CIMBL99_SRR8906778
SRR8906779	CML286	PRJNA531553	CML286_SRR8906779
SRR8906780	CML169	PRJNA531553	CML169_SRR8906780
SRR8906781	CIMBL56	PRJNA531553	CIMBL56_SRR8906781
SRR8906782	CIMBL49	PRJNA531553	CIMBL49_SRR8906782
SRR8906783	CIMBL154	PRJNA531553	CIMBL154_SRR8906783
SRR8906784	CML228	PRJNA531553	CML228_SRR8906784
SRR8906785	CML165	PRJNA531553	CML165_SRR8906785
SRR8906786	K22	PRJNA531553	K22_SRR8906786
SRR8906787	18-599	PRJNA531553	18-599_SRR8906787
SRR8906788	ZHENG28	PRJNA531553	ZHENG28_SRR8906788
SRR8906789	CIMBL84	PRJNA531553	CIMBL84_SRR8906789
SRR8906790	CML31	PRJNA531553	CML31_SRR8906790
SRR8906791	CIMBL77	PRJNA531553	CIMBL77_SRR8906791
SRR8906792	CML324	PRJNA531553	CML324_SRR8906792
SRR8906793	CIMBL124	PRJNA531553	CIMBL124_SRR8906793
SRR8906794	CIMBL68	PRJNA531553	CIMBL68_SRR8906794
SRR8906795	CIMBL71	PRJNA531553	CIMBL71_SRR8906795
SRR8906796	CIMBL34	PRJNA531553	CIMBL34_SRR8906796
SRR8906797	CIMBL69	PRJNA531553	CIMBL69_SRR8906797
SRR8906798	CIMBL23	PRJNA531553	CIMBL23_SRR8906798
SRR8906799	CIMBL121	PRJNA531553	CIMBL121_SRR8906799
SRR8906800	CML118	PRJNA531553	CML118_SRR8906800
SRR8906801	CIMBL156	PRJNA531553	CIMBL156_SRR8906801
SRR8906802	CML470	PRJNA531553	CML470_SRR8906802
SRR8906803	CML411	PRJNA531553	CML411_SRR8906803
SRR8906804	CIMBL107	PRJNA531553	CIMBL107_SRR8906804
SRR8906805	CIMBL98	PRJNA531553	CIMBL98_SRR8906805
SRR8906806	CIMBL100	PRJNA531553	CIMBL100_SRR8906806
SRR8906807	CIMBL150	PRJNA531553	CIMBL150_SRR8906807
SRR8906808	CIMBL35	PRJNA531553	CIMBL35_SRR8906808
SRR8906809	CML428	PRJNA531553	CML428_SRR8906809
SRR8906810	CIMBL115	PRJNA531553	CIMBL115_SRR8906810
SRR8906811	CML305	PRJNA531553	CML305_SRR8906811
SRR8906812	CIMBL82	PRJNA531553	CIMBL82_SRR8906812
SRR8906813	CIMBL57	PRJNA531553	CIMBL57_SRR8906813
SRR8906814	CIMBL91	PRJNA531553	CIMBL91_SRR8906814
SRR8906815	CIMBL43	PRJNA531553	CIMBL43_SRR8906815
SRR8906816	CML121	PRJNA531553	CML121_SRR8906816
SRR8906817	CIMBL27	PRJNA531553	CIMBL27_SRR8906817
SRR8906818	CIMBL102	PRJNA531553	CIMBL102_SRR8906818
SRR8906819	TY9	PRJNA531553	TY9_SRR8906819
SRR8906820	GEMS3	PRJNA531553	GEMS3_SRR8906820
SRR8906821	9782	PRJNA531553	9782_SRR8906821
SRR8906822	303WX	PRJNA531553	303WX_SRR8906822
SRR8906823	GEMS10	PRJNA531553	GEMS10_SRR8906823
SRR8906824	GEMS62	PRJNA531553	GEMS62_SRR8906824
SRR8906825	7381	PRJNA531553	7381_SRR8906825
SRR8906826	GEMS4	PRJNA531553	GEMS4_SRR8906826
SRR8906827	K10	PRJNA531553	K10_SRR8906827
SRR8906828	1462	PRJNA531553	1462_SRR8906828
SRR8906829	ZHENG29	PRJNA531553	ZHENG29_SRR8906829
SRR8906830	K14	PRJNA531553	K14_SRR8906830
SRR8906831	LIAO5262	PRJNA531553	LIAO5262_SRR8906831
SRR8906832	GEMS31	PRJNA531553	GEMS31_SRR8906832
SRR8906833	GY923	PRJNA531553	GY923_SRR8906833
SRR8906834	TY6	PRJNA531553	TY6_SRR8906834
SRR8906835	384-2	PRJNA531553	384-2_SRR8906835
SRR8906836	HYS	PRJNA531553	HYS_SRR8906836
SRR8906837	LY042	PRJNA531553	LY042_SRR8906837
SRR8906838	5311	PRJNA531553	5311_SRR8906838
SRR8906839	BY843	PRJNA531553	BY843_SRR8906839
SRR8906840	DAN340	PRJNA531553	DAN340_SRR8906840
SRR8906841	CF3	PRJNA531553	CF3_SRR8906841
SRR8906842	ZAC546	PRJNA531553	ZAC546_SRR8906842
SRR8906843	GEMS24	PRJNA531553	GEMS24_SRR8906843
SRR8906844	975-12	PRJNA531553	975-12_SRR8906844
SRR8906845	4F1	PRJNA531553	4F1_SRR8906845
SRR8906846	GEMS23	PRJNA531553	GEMS23_SRR8906846
SRR8906847	TY8	PRJNA531553	TY8_SRR8906847
SRR8906848	R15X1141	PRJNA531553	R15X1141_SRR8906848
SRR8906849	GEMS18	PRJNA531553	GEMS18_SRR8906849
SRR8906850	SI446	PRJNA531553	SI446_SRR8906850
SRR8906851	GEMS63	PRJNA531553	GEMS63_SRR8906851
SRR8906852	GEMS44	PRJNA531553	GEMS44_SRR8906852
SRR8906853	CML432	PRJNA531553	CML432_SRR8906853
SRR8906854	SI273	PRJNA531553	SI273_SRR8906854
SRR8906855	SY999	PRJNA531553	SY999_SRR8906855
SRR8906856	ZH68	PRJNA531553	ZH68_SRR8906856
SRR8906857	TIE7922	PRJNA531553	TIE7922_SRR8906857
SRR8906858	CML408	PRJNA531553	CML408_SRR8906858
SRR8906859	DONG46	PRJNA531553	DONG46_SRR8906859
SRR8906860	05W002	PRJNA531553	05W002_SRR8906860
SRR8906861	YE478	PRJNA531553	YE478_SRR8906861
SRR8906862	HZS	PRJNA531553	HZS_SRR8906862
SRR8906863	CIMBL41	PRJNA531553	CIMBL41_SRR8906863
SRR8906864	CIMBL85	PRJNA531553	CIMBL85_SRR8906864
SRR8906865	CML192	PRJNA531553	CML192_SRR8906865
SRR8906866	CIMBL44	PRJNA531553	CIMBL44_SRR8906866
SRR8906867	CIMBL40	PRJNA531553	CIMBL40_SRR8906867
SRR8906868	CML115	PRJNA531553	CML115_SRR8906868
SRR8906869	CIMBL1	PRJNA531553	CIMBL1_SRR8906869
SRR8906870	CIMBL95	PRJNA531553	CIMBL95_SRR8906870
SRR8906871	CML170	PRJNA531553	CML170_SRR8906871
SRR8906872	CIMBL152	PRJNA531553	CIMBL152_SRR8906872
SRR8906873	CIMBL74	PRJNA531553	CIMBL74_SRR8906873
SRR8906874	CML338	PRJNA531553	CML338_SRR8906874
SRR8906875	CIMBL120	PRJNA531553	CIMBL120_SRR8906875
SRR8906876	CML28	PRJNA531553	CML28_SRR8906876
SRR8906877	CIMBL38	PRJNA531553	CIMBL38_SRR8906877
SRR8906878	CIMBL26	PRJNA531553	CIMBL26_SRR8906878
SRR8906879	CML40	PRJNA531553	CML40_SRR8906879
SRR8906880	CIMBL128	PRJNA531553	CIMBL128_SRR8906880
SRR8906881	CML162	PRJNA531553	CML162_SRR8906881
SRR8906882	CIMBL104	PRJNA531553	CIMBL104_SRR8906882
SRR8906883	GEMS1	PRJNA531553	GEMS1_SRR8906883
SRR8906884	CIMBL106	PRJNA531553	CIMBL106_SRR8906884
SRR8906885	CIMBL125	PRJNA531553	CIMBL125_SRR8906885
SRR8906886	CML496	PRJNA531553	CML496_SRR8906886
SRR8906887	CML130	PRJNA531553	CML130_SRR8906887
SRR8906888	CML307	PRJNA531553	CML307_SRR8906888
SRR8906889	CIMBL9	PRJNA531553	CIMBL9_SRR8906889
SRR8906890	CIMBL122	PRJNA531553	CIMBL122_SRR8906890
SRR8906891	CIMBL134	PRJNA531553	CIMBL134_SRR8906891
SRR8906892	CIMBL20	PRJNA531553	CIMBL20_SRR8906892
SRR8906893	GEMS59	PRJNA531553	GEMS59_SRR8906893
SRR8906894	SY1052	PRJNA531553	SY1052_SRR8906894
SRR8906895	GEMS16	PRJNA531553	GEMS16_SRR8906895
SRR8906896	CML171	PRJNA531553	CML171_SRR8906896
SRR8906897	DH29	PRJNA531553	DH29_SRR8906897
SRR8906898	NMJT	PRJNA531553	NMJT_SRR8906898
SRR8906899	ZHENG30	PRJNA531553	ZHENG30_SRR8906899
SRR8906900	WH413	PRJNA531553	WH413_SRR8906900
SRR8906901	GEMS43	PRJNA531553	GEMS43_SRR8906901
SRR8906902	QI205	PRJNA531553	QI205_SRR8906902
SRR8906903	DAN360	PRJNA531553	DAN360_SRR8906903
SRR8906904	LXN	PRJNA531553	LXN_SRR8906904
SRR8906905	CHANG3	PRJNA531553	CHANG3_SRR8906905
SRR8906906	GY1032	PRJNA531553	GY1032_SRR8906906
SRR8906907	CI7	PRJNA531553	CI7_SRR8906907
SRR8906908	GEMS53	PRJNA531553	GEMS53_SRR8906908
SRR8906909	CIMBL83	PRJNA531553	CIMBL83_SRR8906909
SRR8906910	CIMBL101	PRJNA531553	CIMBL101_SRR8906910
SRR8906911	CIMBL67	PRJNA531553	CIMBL67_SRR8906911
SRR8906912	P178	PRJNA531553	P178_SRR8906912
SRR8906913	CIMBL113	PRJNA531553	CIMBL113_SRR8906913
SRR8906914	CIMBL62	PRJNA531553	CIMBL62_SRR8906914
SRR8906915	ZZ01	PRJNA531553	ZZ01_SRR8906915
SRR8906916	CML50	PRJNA531553	CML50_SRR8906916
SRR8906917	CIMBL19	PRJNA531553	CIMBL19_SRR8906917
SRR8906918	CIMBL88	PRJNA531553	CIMBL88_SRR8906918
SRR8906919	CIMBL66	PRJNA531553	CIMBL66_SRR8906919
SRR8906920	CIMBL94	PRJNA531553	CIMBL94_SRR8906920
SRR8906921	CML323	PRJNA531553	CML323_SRR8906921
SRR8906922	CIMBL93	PRJNA531553	CIMBL93_SRR8906922
SRR8906923	CIMBL117	PRJNA531553	CIMBL117_SRR8906923
SRR8906924	CML473	PRJNA531553	CML473_SRR8906924
SRR8906925	CIMBL58	PRJNA531553	CIMBL58_SRR8906925
SRR8906926	YE52106	PRJNA531553	YE52106_SRR8906926
SRR8906927	XUN971	PRJNA531553	XUN971_SRR8906927
SRR8906928	WMR	PRJNA531553	WMR_SRR8906928
SRR8906929	D863F	PRJNA531553	D863F_SRR8906929
SRR8906930	CHUAN48-2	PRJNA531553	CHUAN48-2_SRR8906930
SRR8906931	05WN230	PRJNA531553	05WN230_SRR8906931
SRR8906932	BY4839	PRJNA531553	BY4839_SRR8906932
SRR8906933	B114	PRJNA531553	B114_SRR8906933
SRR8906934	501	PRJNA531553	501_SRR8906934
SRR8906935	YE488	PRJNA531553	YE488_SRR8906935
SRR8906936	3H-2	PRJNA531553	3H-2_SRR8906936
SRR8906937	CHENG698	PRJNA531553	CHENG698_SRR8906937
SRR8906938	LK11	PRJNA531553	LK11_SRR8906938
SRR8906939	CML27	PRJNA531553	CML27_SRR8906939
SRR8906940	CML225	PRJNA531553	CML225_SRR8906940
SRR8906941	TY2	PRJNA531553	TY2_SRR8906941
SRR8906942	81162	PRJNA531553	81162_SRR8906942
SRR8906943	RY729	PRJNA531553	RY729_SRR8906943
SRR8906944	CIMBL145	PRJNA531553	CIMBL145_SRR8906944
SRR8906945	CML327	PRJNA531553	CML327_SRR8906945
SRR8906946	CIMBL32	PRJNA531553	CIMBL32_SRR8906946
SRR8906947	CIMBL48	PRJNA531553	CIMBL48_SRR8906947
SRR8906948	CIMBL108	PRJNA531553	CIMBL108_SRR8906948
SRR8906949	CIMBL2	PRJNA531553	CIMBL2_SRR8906949
SRR8906950	CIMBL75	PRJNA531553	CIMBL75_SRR8906950
SRR8906951	CML287	PRJNA531553	CML287_SRR8906951
SRR8906952	CML226	PRJNA531553	CML226_SRR8906952
SRR8906953	CML298	PRJNA531553	CML298_SRR8906953
SRR8906954	CIMBL50	PRJNA531553	CIMBL50_SRR8906954
SRR8906955	HUANGC	PRJNA531553	HUANGC_SRR8906955
SRR8906956	CIMBL144	PRJNA531553	CIMBL144_SRR8906956
SRR8906957	CIMBL139	PRJNA531553	CIMBL139_SRR8906957
SRR8906958	CIMBL72	PRJNA531553	CIMBL72_SRR8906958
SRR8906959	CIMBL105	PRJNA531553	CIMBL105_SRR8906959
SRR8906960	CML304	PRJNA531553	CML304_SRR8906960
SRR8906961	CML471	PRJNA531553	CML471_SRR8906961
SRR8906962	CML361	PRJNA531553	CML361_SRR8906962
SRR8906963	CML69	PRJNA531553	CML69_SRR8906963
SRR8906964	CIMBL116	PRJNA531553	CIMBL116_SRR8906964
SRR8906965	DAN599	PRJNA531553	DAN599_SRR8906965
SRR8906966	CIMBL36	PRJNA531553	CIMBL36_SRR8906966
SRR8906967	CML289	PRJNA531553	CML289_SRR8906967
SRR8906968	CIMBL89	PRJNA531553	CIMBL89_SRR8906968
SRR8906969	SC55	PRJNA531553	SC55_SRR8906969
SRR8906970	CML114	PRJNA531553	CML114_SRR8906970
SRR8906971	CIMBL76	PRJNA531553	CIMBL76_SRR8906971
SRR8906972	CML431	PRJNA531553	CML431_SRR8906972
SRR8906973	CML282	PRJNA531553	CML282_SRR8906973
SRR8906974	CIMBL151	PRJNA531553	CIMBL151_SRR8906974
SRR8906975	CIMBL141	PRJNA531553	CIMBL141_SRR8906975
SRR8906976	CIMBL90	PRJNA531553	CIMBL90_SRR8906976
SRR8906977	CIMBL79	PRJNA531553	CIMBL79_SRR8906977
SRR8906978	CIMBL112	PRJNA531553	CIMBL112_SRR8906978
SRR8906979	YAN414	PRJNA531553	YAN414_SRR8906979
SRR8906980	BY855	PRJNA531553	BY855_SRR8906980
SRR8906981	Z2018F	PRJNA531553	Z2018F_SRR8906981
SRR8906982	YE515	PRJNA531553	YE515_SRR8906982
SRR8906983	MO113	PRJNA531553	MO113_SRR8906983
SRR8906984	BY813	PRJNA531553	BY813_SRR8906984
SRR8906985	JI53	PRJNA531553	JI53_SRR8906985
SRR8906986	GEMS15	PRJNA531553	GEMS15_SRR8906986
SRR8906987	SI434	PRJNA531553	SI434_SRR8906987
SRR8906988	B151	PRJNA531553	B151_SRR8906988
SRR8906989	TY11	PRJNA531553	TY11_SRR8906989
SRR8906990	IRF314	PRJNA531553	IRF314_SRR8906990
SRR8906991	L3180	PRJNA531553	L3180_SRR8906991
SRR8906992	GY462	PRJNA531553	GY462_SRR8906992
SRR8906993	SY1032	PRJNA531553	SY1032_SRR8906993
SRR8906994	GEMS9	PRJNA531553	GEMS9_SRR8906994
SRR8906995	GEMS17	PRJNA531553	GEMS17_SRR8906995
SRR8906996	HU803	PRJNA531553	HU803_SRR8906996
SRR8906997	GEMS41	PRJNA531553	GEMS41_SRR8906997
SRR8906998	GEMS58	PRJNA531553	GEMS58_SRR8906998
SRR8906999	CIMBL123	PRJNA531553	CIMBL123_SRR8906999
SRR8907000	GEMS50	PRJNA531553	GEMS50_SRR8907000
SRR8907001	M153	PRJNA531553	M153_SRR8907001
SRR8907002	LIAO5263	PRJNA531553	LIAO5263_SRR8907002
SRR8907003	C8605	PRJNA531553	C8605_SRR8907003
SRR8907004	ZHONG69	PRJNA531553	ZHONG69_SRR8907004
SRR8907005	GEMS27	PRJNA531553	GEMS27_SRR8907005
SRR8907006	DAN598	PRJNA531553	DAN598_SRR8907006
SRR8907007	7327	PRJNA531553	7327_SRR8907007
SRR8907008	GEMS13	PRJNA531553	GEMS13_SRR8907008
SRR8907009	GEMS54	PRJNA531553	GEMS54_SRR8907009
SRR8907010	GEMS37	PRJNA531553	GEMS37_SRR8907010
SRR8907011	MN	PRJNA531553	MN_SRR8907011
SRR8907012	04K5672	PRJNA531553	04K5672_SRR8907012
SRR8907013	JY01	PRJNA531553	JY01_SRR8907013
SRR8907014	GEMS28	PRJNA531553	GEMS28_SRR8907014
SRR8907015	GEMS42	PRJNA531553	GEMS42_SRR8907015
SRR8907016	GEMS61	PRJNA531553	GEMS61_SRR8907016
SRR8907017	SK_resequencing	PRJNA531553	SK_resequencing_SRR8907017
SRR8907018	TY10	PRJNA531553	TY10_SRR8907018
SRR8907019	GEMS19	PRJNA531553	GEMS19_SRR8907019
SRR8907020	BY4944	PRJNA531553	BY4944_SRR8907020
SRR8907021	SI444	PRJNA531553	SI444_SRR8907021
SRR8907022	BGY	PRJNA531553	BGY_SRR8907022
SRR8907023	SW92E114	PRJNA531553	SW92E114_SRR8907023
SRR8907024	BY809	PRJNA531553	BY809_SRR8907024
SRR8907025	DONG237	PRJNA531553	DONG237_SRR8907025
SRR8907026	SY3073	PRJNA531553	SY3073_SRR8907026
SRR8907027	CIMBL52	PRJNA531553	CIMBL52_SRR8907027
SRR8907028	CIMBL63	PRJNA531553	CIMBL63_SRR8907028
SRR8907029	CIMBL157	PRJNA531553	CIMBL157_SRR8907029
SRR8907030	CIMBL142	PRJNA531553	CIMBL142_SRR8907030
SRR8907031	CML122	PRJNA531553	CML122_SRR8907031
SRR8907032	CIMBL136	PRJNA531553	CIMBL136_SRR8907032
SRR8907033	CIMBL3	PRJNA531553	CIMBL3_SRR8907033
SRR8907034	CIMBL130	PRJNA531553	CIMBL130_SRR8907034
SRR8907035	CML32	PRJNA531553	CML32_SRR8907035
SRR8907036	CIMBL4	PRJNA531553	CIMBL4_SRR8907036
SRR8907037	B113	PRJNA531553	B113_SRR8907037
SRR8907038	CML326	PRJNA531553	CML326_SRR8907038
SRR8907039	LIAO138	PRJNA531553	LIAO138_SRR8907039
SRR8907040	DAN3130	PRJNA531553	DAN3130_SRR8907040
SRR8907041	ZB648	PRJNA531553	ZB648_SRR8907041
SRR8907042	CML139	PRJNA531553	CML139_SRR8907042
SRR8907043	CIMBL148	PRJNA531553	CIMBL148_SRR8907043
SRR8907044	CIMBL133	PRJNA531553	CIMBL133_SRR8907044
SRR8907045	CIMBL5	PRJNA531553	CIMBL5_SRR8907045
SRR8907046	CIMBL8	PRJNA531553	CIMBL8_SRR8907046
SRR8907047	QI319	PRJNA531553	QI319_SRR8907047
SRR8907048	CIMBL42	PRJNA531553	CIMBL42_SRR8907048
SRR8907049	CIMBL17	PRJNA531553	CIMBL17_SRR8907049
SRR8907050	CIMBL126	PRJNA531553	CIMBL126_SRR8907050
SRR8907051	CML412	PRJNA531553	CML412_SRR8907051
SRR8907052	CIMBL147	PRJNA531553	CIMBL147_SRR8907052
SRR8907053	CML479	PRJNA531553	CML479_SRR8907053
SRR8907054	CIMBL13	PRJNA531553	CIMBL13_SRR8907054
SRR8907055	CIMBL22	PRJNA531553	CIMBL22_SRR8907055
SRR8907056	B11	PRJNA531553	B11_SRR8907056
SRR8907057	CML422	PRJNA531553	CML422_SRR8907057
SRR8907058	CML20	PRJNA531553	CML20_SRR8907058
SRR8907059	CIMBL78	PRJNA531553	CIMBL78_SRR8907059
SRR8907060	CML465	PRJNA531553	CML465_SRR8907060
SRR8907061	CIMBL47	PRJNA531553	CIMBL47_SRR8907061
SRR8907062	HSBN	PRJNA531553	HSBN_SRR8907062
SRR8907063	GEMS64	PRJNA531553	GEMS64_SRR8907063
SRR8907064	B110	PRJNA531553	B110_SRR8907064
SRR8907065	Q1261	PRJNA531553	Q1261_SRR8907065
SRR8907066	GEMS20	PRJNA531553	GEMS20_SRR8907066
SRR8907067	A619	PRJNA531553	A619_SRR8907067
SRR8907068	ZHENG22	PRJNA531553	ZHENG22_SRR8907068
SRR8907069	GEMS6	PRJNA531553	GEMS6_SRR8907069
SRR8907070	268	PRJNA531553	268_SRR8907070
SRR8907071	SY998	PRJNA531553	SY998_SRR8907071
SRR8907072	GEMS57	PRJNA531553	GEMS57_SRR8907072
SRR8907073	GEMS65	PRJNA531553	GEMS65_SRR8907073
SRR8907074	D047	PRJNA531553	D047_SRR8907074
SRR8907075	DE.EX	PRJNA531553	DE.EX_SRR8907075
SRR8907076	JI853	PRJNA531553	JI853_SRR8907076
SRR8907077	835B	PRJNA531553	835B_SRR8907077
SRR8907078	P6WC	PRJNA531553	P6WC_SRR8907078
SRR8907079	JING724	PRJNA531553	JING724_SRR8907079
SRR8907080	MO17	PRJNA531553	MO17_SRR8907080
SRR8907081	3411	PRJNA531553	3411_SRR8907081
SRR8907082	JING24	PRJNA531553	JING24_SRR8907082
SRR8907083	E28	PRJNA531553	E28_SRR8907083
SRR8907084	812	PRJNA531553	812_SRR8907084
SRR8907085	TIAN77	PRJNA531553	TIAN77_SRR8907085
SRR8907086	CHANG7-2	PRJNA531553	CHANG7-2_SRR8907086
SRR8907087	YE107	PRJNA531553	YE107_SRR8907087
SRR8907088	GY220	PRJNA531553	GY220_SRR8907088
SRR8907089	M165	PRJNA531553	M165_SRR8907089
SRR8907090	TT16	PRJNA531553	TT16_SRR8907090
SRR8907091	LV28	PRJNA531553	LV28_SRR8907091
SRR8907092	07KS4	PRJNA531553	07KS4_SRR8907092
SRR8907093	832	PRJNA531553	832_SRR8907093
SRR8907094	7884-4HT	PRJNA531553	7884-4HT_SRR8907094
SRR8907095	SY1128	PRJNA531553	SY1128_SRR8907095
