SRA_ID,Name,name_base,BioProject,key,grin_accession,grin_plant_name,grin_n_acc_for_key,risky,confident_match,pi_linked_in_sra2accession
SRR12460432,ACC.9475,ACC.9475,PRJNA641489,ACC9475,,,,,False,False
SRR12460433,ACC.11355,ACC.11355,PRJNA641489,ACC11355,,,,,False,False
SRR12460434,ACC.11354,ACC.11354,PRJNA641489,ACC11354,,,,,False,False
SRR12460435,ACC.12824,ACC.12824,PRJNA641489,ACC12824,,,,,False,False
SRR12460436,ACC.12823,ACC.12823,PRJNA641489,ACC12823,,,,,False,False
SRR12460437,ACC.11410,ACC.11410,PRJNA641489,ACC11410,,,,,False,False
SRR12460438,ACC.11409,ACC.11409,PRJNA641489,ACC11409,,,,,False,False
SRR12460439,ACC.13793,ACC.13793,PRJNA641489,ACC13793,,,,,False,False
SRR12460440,ACC.13792,ACC.13792,PRJNA641489,ACC13792,,,,,False,False
SRR12460441,ACC.13791,ACC.13791,PRJNA641489,ACC13791,,,,,False,False
SRR12460442,ACC.11408,ACC.11408,PRJNA641489,ACC11408,,,,,False,False
SRR12460443,ACC.11404,ACC.11404,PRJNA641489,ACC11404,,,,,False,False
SRR12460444,ACC.11403,ACC.11403,PRJNA641489,ACC11403,,,,,False,False
SRR12460445,ACC.8756,ACC.8756,PRJNA641489,ACC8756,,,,,False,False
SRR12460446,ACC.11402,ACC.11402,PRJNA641489,ACC11402,,,,,False,False
SRR12460447,ACC.11401,ACC.11401,PRJNA641489,ACC11401,,,,,False,False
SRR12460448,ACC.11400,ACC.11400,PRJNA641489,ACC11400,,,,,False,False
SRR12460449,ACC.11399,ACC.11399,PRJNA641489,ACC11399,,,,,False,False
SRR12460450,ACC.11398,ACC.11398,PRJNA641489,ACC11398,,,,,False,False
SRR12460451,ACC.11353,ACC.11353,PRJNA641489,ACC11353,,,,,False,False
SRR12460452,ACC.8837,ACC.8837,PRJNA641489,ACC8837,,,,,False,False
SRR12460453,ACC.8782,ACC.8782,PRJNA641489,ACC8782,,,,,False,False
SRR12460454,ACC.8781,ACC.8781,PRJNA641489,ACC8781,,,,,False,False
SRR12460455,ACC.8750,ACC.8750,PRJNA641489,ACC8750,,,,,False,False
SRR12460456,ACC.8780,ACC.8780,PRJNA641489,ACC8780,,,,,False,False
SRR12460457,ACC.8779,ACC.8779,PRJNA641489,ACC8779,,,,,False,False
SRR12460458,ACC.8778,ACC.8778,PRJNA641489,ACC8778,,,,,False,False
SRR12460459,ACC.8777,ACC.8777,PRJNA641489,ACC8777,,,,,False,False
SRR12460460,ACC.8776,ACC.8776,PRJNA641489,ACC8776,,,,,False,False
SRR12460461,ACC.8775,ACC.8775,PRJNA641489,ACC8775,,,,,False,False
SRR12460462,ACC.8785,ACC.8785,PRJNA641489,ACC8785,,,,,False,False
SRR12460463,ACC.8784,ACC.8784,PRJNA641489,ACC8784,,,,,False,False
SRR12460464,ACC.8783,ACC.8783,PRJNA641489,ACC8783,,,,,False,False
SRR12460465,ACC.8774,ACC.8774,PRJNA641489,ACC8774,,,,,False,False
SRR12460466,ACC.8760,ACC.8760,PRJNA641489,ACC8760,,,,,False,False
SRR12460467,ACC.8770,ACC.8770,PRJNA641489,ACC8770,,,,,False,False
SRR12460469,ACC.29798,ACC.29798,PRJNA641489,ACC29798,,,,,False,False
SRR12460470,ACC.29796,ACC.29796,PRJNA641489,ACC29796,,,,,False,False
SRR12460471,ACC.29793,ACC.29793,PRJNA641489,ACC29793,,,,,False,False
SRR12460472,ACC.8769,ACC.8769,PRJNA641489,ACC8769,,,,,False,False
SRR12460473,ACC.29792,ACC.29792,PRJNA641489,ACC29792,,,,,False,False
SRR12460474,ACC.29791,ACC.29791,PRJNA641489,ACC29791,,,,,False,False
SRR12460475,ACC.29788,ACC.29788,PRJNA641489,ACC29788,,,,,False,False
SRR12460476,ACC.29787,ACC.29787,PRJNA641489,ACC29787,,,,,False,False
SRR12460477,ACC.29786,ACC.29786,PRJNA641489,ACC29786,,,,,False,False
SRR12460478,ACC.29785,ACC.29785,PRJNA641489,ACC29785,,,,,False,False
SRR12460479,ACC.27481a,ACC.27481a,PRJNA641489,ACC27481A,,,,,False,False
SRR12460480,ACC.27479a,ACC.27479a,PRJNA641489,ACC27479A,,,,,False,False
SRR12460481,ACC.27477,ACC.27477,PRJNA641489,ACC27477,,,,,False,False
SRR12460482,ACC.27476,ACC.27476,PRJNA641489,ACC27476,,,,,False,False
SRR12460483,ACC.27475,ACC.27475,PRJNA641489,ACC27475,,,,,False,False
SRR12460484,ACC.27486,ACC.27486,PRJNA641489,ACC27486,,,,,False,False
SRR12460485,ACC.27485,ACC.27485,PRJNA641489,ACC27485,,,,,False,False
SRR12460486,ACC.27484,ACC.27484,PRJNA641489,ACC27484,,,,,False,False
SRR12460487,ACC.27473,ACC.27473,PRJNA641489,ACC27473,,,,,False,False
SRR12460488,ACC.8765,ACC.8765,PRJNA641489,ACC8765,,,,,False,False
SRR12460489,ACC.27469,ACC.27469,PRJNA641489,ACC27469,,,,,False,False
SRR12460490,ACC.27468,ACC.27468,PRJNA641489,ACC27468,,,,,False,False
SRR12460491,ACC.27462,ACC.27462,PRJNA641489,ACC27462,,,,,False,False
SRR12460492,ACC.27461,ACC.27461,PRJNA641489,ACC27461,,,,,False,False
SRR12460493,ACC.27460,ACC.27460,PRJNA641489,ACC27460,,,,,False,False
SRR12460494,ACC.27243,ACC.27243,PRJNA641489,ACC27243,,,,,False,False
SRR12460495,ACC.27242,ACC.27242,PRJNA641489,ACC27242,,,,,False,False
SRR12460496,ACC.27241,ACC.27241,PRJNA641489,ACC27241,,,,,False,False
SRR12460497,ACC.27472,ACC.27472,PRJNA641489,ACC27472,,,,,False,False
SRR12460498,ACC.27471,ACC.27471,PRJNA641489,ACC27471,,,,,False,False
SRR12460499,ACC.8764,ACC.8764,PRJNA641489,ACC8764,,,,,False,False
SRR12460500,ACC.27470,ACC.27470,PRJNA641489,ACC27470,,,,,False,False
SRR12460501,ACC.27240,ACC.27240,PRJNA641489,ACC27240,,,,,False,False
SRR12460502,ACC.27235,ACC.27235,PRJNA641489,ACC27235,,,,,False,False
SRR12460503,ACC.27234,ACC.27234,PRJNA641489,ACC27234,,,,,False,False
SRR12460504,ACC.27233,ACC.27233,PRJNA641489,ACC27233,,,,,False,False
SRR12460505,ACC.27232,ACC.27232,PRJNA641489,ACC27232,,,,,False,False
SRR12460506,ACC.27231,ACC.27231,PRJNA641489,ACC27231,,,,,False,False
SRR12460507,ACC.27230,ACC.27230,PRJNA641489,ACC27230,,,,,False,False
SRR12460508,ACC.27229,ACC.27229,PRJNA641489,ACC27229,,,,,False,False
SRR12460509,ACC.27228,ACC.27228,PRJNA641489,ACC27228,,,,,False,False
SRR12460510,ACC.8763,ACC.8763,PRJNA641489,ACC8763,,,,,False,False
SRR12460511,ACC.27239,ACC.27239,PRJNA641489,ACC27239,,,,,False,False
SRR12460512,ACC.27237,ACC.27237,PRJNA641489,ACC27237,,,,,False,False
SRR12460513,ACC.27236,ACC.27236,PRJNA641489,ACC27236,,,,,False,False
SRR12460514,ACC.27227,ACC.27227,PRJNA641489,ACC27227,,,,,False,False
SRR12460515,ACC.27223,ACC.27223,PRJNA641489,ACC27223,,,,,False,False
SRR12460516,ACC.27222,ACC.27222,PRJNA641489,ACC27222,,,,,False,False
SRR12460517,ACC.27221,ACC.27221,PRJNA641489,ACC27221,,,,,False,False
SRR12460518,ACC.27220,ACC.27220,PRJNA641489,ACC27220,,,,,False,False
SRR12460519,ACC.27219,ACC.27219,PRJNA641489,ACC27219,,,,,False,False
SRR12460520,ACC.27218,ACC.27218,PRJNA641489,ACC27218,,,,,False,False
SRR12460521,ACC.8762,ACC.8762,PRJNA641489,ACC8762,,,,,False,False
SRR12460522,ACC.27217,ACC.27217,PRJNA641489,ACC27217,,,,,False,False
SRR12460523,ACC.27216,ACC.27216,PRJNA641489,ACC27216,,,,,False,False
SRR12460524,ACC.27226,ACC.27226,PRJNA641489,ACC27226,,,,,False,False
SRR12460525,ACC.27225,ACC.27225,PRJNA641489,ACC27225,,,,,False,False
SRR12460526,ACC.27224,ACC.27224,PRJNA641489,ACC27224,,,,,False,False
SRR12460527,ACC.27215,ACC.27215,PRJNA641489,ACC27215,,,,,False,False
SRR12460528,ACC.13790,ACC.13790,PRJNA641489,ACC13790,,,,,False,False
SRR12460529,ACC.13789,ACC.13789,PRJNA641489,ACC13789,,,,,False,False
SRR12460530,ACC.13788,ACC.13788,PRJNA641489,ACC13788,,,,,False,False
SRR1575495,B73,B73,PRJNA260788,B73,PI 550473,B73,1.0,False,True,True
SRR1575496,CH10,CH10,PRJNA260788,CH10,,,,,False,False
SRR1575497,D06,D06,PRJNA260788,D06,,,,,False,False
SRR1575498,D09,D09,PRJNA260788,D09,,,,,False,False
SRR1575499,D152,D152,PRJNA260788,D152,,,,,False,False
SRR1575500,DK105,DK105,PRJNA260788,DK105,,,,,False,False
SRR1575501,EC169,EC169,PRJNA260788,EC169,,,,,False,False
SRR1575502,EC49A,EC49A,PRJNA260788,EC49A,,,,,False,False
SRR1575503,EP1,EP1,PRJNA260788,EP1,PI 693362,EP1,1.0,False,True,True
SRR1575504,EP44,EP44,PRJNA260788,EP44,,,,,False,False
SRR1575505,EZ5,EZ5,PRJNA260788,EZ5,,,,,False,False
SRR1575506,F03802,F03802,PRJNA260788,F03802,,,,,False,False
SRR1575507,F2,F2,PRJNA260788,F2,PI 257506,F2,1.0,True,False,True
SRR1575508,F252,F252,PRJNA260788,F252,,,,,False,False
SRR1575509,F283,F283,PRJNA260788,F283,,,,,False,False
SRR1575510,F353,F353,PRJNA260788,F353,,,,,False,False
SRR1575511,F618,F618,PRJNA260788,F618,,,,,False,False
SRR1575512,F64,F64,PRJNA260788,F64,,,,,False,False
SRR1575513,F7,F7,PRJNA260788,F7,PI 257507,F7,1.0,True,False,True
SRR1575514,F98902,F98902,PRJNA260788,F98902,,,,,False,False
SRR1575515,FF0721H-7,FF0721H-7,PRJNA260788,FF0721H7,,,,,False,False
SRR1575516,Lo11,Lo11,PRJNA260788,LO11,,,,,False,False
SRR1575517,Mo17,Mo17,PRJNA260788,MO17,PI 558532,Mo17,1.0,False,True,True
SRR1575518,PH207,PH207,PRJNA260788,PH207,PI 601005,PH207,1.0,False,True,True
SRR1575519,Teosinte,Teosinte,PRJNA260788,TEOSINTE,,,,,False,False
SRR1575520,UH006,UH006,PRJNA260788,UH006,,,,,False,False
SRR1575521,UH007,UH007,PRJNA260788,UH007,,,,,False,False
SRR1575522,UH009,UH009,PRJNA260788,UH009,,,,,False,False
SRR1575523,UH250,UH250,PRJNA260788,UH250,,,,,False,False
SRR1575524,UH304,UH304,PRJNA260788,UH304,,,,,False,False
SRR1575525,W117,W117,PRJNA260788,W117,PI 587153,W117,1.0,False,True,True
SRR17045840,1014,1014,PRJNA783885,1014,,,,,False,False
SRR17045841,1013,1013,PRJNA783885,1013,,,,,False,False
SRR17045842,1012,1012,PRJNA783885,1012,,,,,False,False
SRR17045843,1011,1011,PRJNA783885,1011,,,,,False,False
SRR17045844,1010,1010,PRJNA783885,1010,,,,,False,False
SRR17045845,838,838,PRJNA783885,838,,,,,False,False
SRR17045846,1009,1009,PRJNA783885,1009,,,,,False,False
SRR17045847,1008,1008,PRJNA783885,1008,,,,,False,False
SRR17045848,1007,1007,PRJNA783885,1007,,,,,False,False
SRR17045849,1006,1006,PRJNA783885,1006,,,,,False,False
SRR17045850,1005,1005,PRJNA783885,1005,,,,,False,False
SRR17045851,1004,1004,PRJNA783885,1004,Ames 16446,1004,1.0,True,False,True
SRR17045852,1003,1003,PRJNA783885,1003,,,,,False,False
SRR17045853,1946,1946,PRJNA783885,1946,,,,,False,False
SRR17045854,1898,1898,PRJNA783885,1898,,,,,False,False
SRR17045855,1868,1868,PRJNA783885,1868,,,,,False,False
SRR17045856,837,837,PRJNA783885,837,,,,,False,False
SRR17045857,1867,1867,PRJNA783885,1867,,,,,False,False
SRR17045858,1862,1862,PRJNA783885,1862,,,,,False,False
SRR17045859,1859,1859,PRJNA783885,1859,,,,,False,False
SRR17045860,1810,1810,PRJNA783885,1810,,,,,False,False
SRR17045861,1777,1777,PRJNA783885,1777,,,,,False,False
SRR17045862,1759,1759,PRJNA783885,1759,,,,,False,False
SRR17045863,1755,1755,PRJNA783885,1755,,,,,False,False
SRR17045864,1754,1754,PRJNA783885,1754,,,,,False,False
SRR17045865,1740,1740,PRJNA783885,1740,,,,,False,False
SRR17045866,1727,1727,PRJNA783885,1727,,,,,False,False
SRR17045867,836,836,PRJNA783885,836,,,,,False,False
SRR17045868,1629,1629,PRJNA783885,1629,,,,,False,False
SRR17045869,1605,1605,PRJNA783885,1605,,,,,False,False
SRR17045870,1602,1602,PRJNA783885,1602,,,,,False,False
SRR17045871,1582,1582,PRJNA783885,1582,,,,,False,False
SRR17045872,1213,1213,PRJNA783885,1213,,,,,False,False
SRR17045873,1212,1212,PRJNA783885,1212,,,,,False,False
SRR17045874,1211,1211,PRJNA783885,1211,,,,,False,False
SRR17045875,1210,1210,PRJNA783885,1210,,,,,False,False
SRR17045876,1209,1209,PRJNA783885,1209,,,,,False,False
SRR17045877,14,14,PRJNA783885,14,PI 433649,14,1.0,True,False,True
SRR17045878,1208,1208,PRJNA783885,1208,,,,,False,False
SRR17045879,1207,1207,PRJNA783885,1207,,,,,False,False
SRR17045880,1206,1206,PRJNA783885,1206,,,,,False,False
SRR17045881,1205,1205,PRJNA783885,1205,,,,,False,False
SRR17045882,1204,1204,PRJNA783885,1204,,,,,False,False
SRR17045883,1203,1203,PRJNA783885,1203,,,,,False,False
SRR17045884,1202,1202,PRJNA783885,1202,,,,,False,False
SRR17045885,1201,1201,PRJNA783885,1201,,,,,False,False
SRR17045886,1200,1200,PRJNA783885,1200,,,,,False,False
SRR17045887,1199,1199,PRJNA783885,1199,,,,,False,False
SRR17045888,13,13,PRJNA783885,13,PI 490409,13,3.0,True,False,False
SRR17045889,1198,1198,PRJNA783885,1198,,,,,False,False
SRR17045890,1197,1197,PRJNA783885,1197,,,,,False,False
SRR17045891,1196,1196,PRJNA783885,1196,,,,,False,False
SRR17045892,1195,1195,PRJNA783885,1195,,,,,False,False
SRR17045893,1194,1194,PRJNA783885,1194,,,,,False,False
SRR17045894,1193,1193,PRJNA783885,1193,,,,,False,False
SRR17045895,1192,1192,PRJNA783885,1192,,,,,False,False
SRR17045896,1191,1191,PRJNA783885,1191,,,,,False,False
SRR17045897,1190,1190,PRJNA783885,1190,,,,,False,False
SRR17045898,1189,1189,PRJNA783885,1189,,,,,False,False
SRR17045899,12,12,PRJNA783885,12,,,,,False,False
SRR17045900,1188,1188,PRJNA783885,1188,,,,,False,False
SRR17045901,1187,1187,PRJNA783885,1187,,,,,False,False
SRR17045902,1186,1186,PRJNA783885,1186,,,,,False,False
SRR17045903,1185,1185,PRJNA783885,1185,,,,,False,False
SRR17045904,1184,1184,PRJNA783885,1184,,,,,False,False
SRR17045905,1183,1183,PRJNA783885,1183,,,,,False,False
SRR17045906,1182,1182,PRJNA783885,1182,,,,,False,False
SRR17045907,1181,1181,PRJNA783885,1181,,,,,False,False
SRR17045908,1180,1180,PRJNA783885,1180,,,,,False,False
SRR17045909,1179,1179,PRJNA783885,1179,,,,,False,False
SRR17045910,11,11,PRJNA783885,11,PI 490408,11,1.0,True,False,True
SRR17045911,1178,1178,PRJNA783885,1178,,,,,False,False
SRR17045912,1177,1177,PRJNA783885,1177,,,,,False,False
SRR17045913,1176,1176,PRJNA783885,1176,,,,,False,False
SRR17045914,1175,1175,PRJNA783885,1175,,,,,False,False
SRR17045915,1174,1174,PRJNA783885,1174,,,,,False,False
SRR17045916,1171,1171,PRJNA783885,1171,,,,,False,False
SRR17045917,1170,1170,PRJNA783885,1170,,,,,False,False
SRR17045918,1169,1169,PRJNA783885,1169,,,,,False,False
SRR17045919,1168,1168,PRJNA783885,1168,,,,,False,False
SRR17045920,1167,1167,PRJNA783885,1167,,,,,False,False
SRR17045921,1060,1060,PRJNA783885,1060,,,,,False,False
SRR17045922,1166,1166,PRJNA783885,1166,,,,,False,False
SRR17045923,1165,1165,PRJNA783885,1165,,,,,False,False
SRR17045924,1164,1164,PRJNA783885,1164,,,,,False,False
SRR17045925,1163,1163,PRJNA783885,1163,,,,,False,False
SRR17045926,1162,1162,PRJNA783885,1162,,,,,False,False
SRR17045927,1161,1161,PRJNA783885,1161,,,,,False,False
SRR17045928,1160,1160,PRJNA783885,1160,,,,,False,False
SRR17045929,1159,1159,PRJNA783885,1159,,,,,False,False
SRR17045930,1158,1158,PRJNA783885,1158,,,,,False,False
SRR17045931,1157,1157,PRJNA783885,1157,,,,,False,False
SRR17045932,10,10,PRJNA783885,10,,,,,False,False
SRR17045933,1156,1156,PRJNA783885,1156,,,,,False,False
SRR17045934,1155,1155,PRJNA783885,1155,Ames 21883,1155,1.0,True,False,True
SRR17045935,1154,1154,PRJNA783885,1154,,,,,False,False
SRR17045936,1123,1123,PRJNA783885,1123,,,,,False,False
SRR17045937,1121,1121,PRJNA783885,1121,,,,,False,False
SRR17045938,1120,1120,PRJNA783885,1120,PI 462368,1120,1.0,True,False,True
SRR17045939,1119,1119,PRJNA783885,1119,,,,,False,False
SRR17045940,1118,1118,PRJNA783885,1118,,,,,False,False
SRR17045941,1117,1117,PRJNA783885,1117,,,,,False,False
SRR17045942,1116,1116,PRJNA783885,1116,,,,,False,False
SRR17045943,1115,1115,PRJNA783885,1115,,,,,False,False
SRR17045944,1114,1114,PRJNA783885,1114,,,,,False,False
SRR17045945,848,848,PRJNA783885,848,,,,,False,False
SRR17045946,1113,1113,PRJNA783885,1113,,,,,False,False
SRR17045947,1112,1112,PRJNA783885,1112,,,,,False,False
SRR17045948,1111,1111,PRJNA783885,1111,,,,,False,False
SRR17045949,1110,1110,PRJNA783885,1110,,,,,False,False
SRR17045950,1109,1109,PRJNA783885,1109,,,,,False,False
SRR17045951,1108,1108,PRJNA783885,1108,,,,,False,False
SRR17045952,1107,1107,PRJNA783885,1107,,,,,False,False
SRR17045953,1106,1106,PRJNA783885,1106,,,,,False,False
SRR17045954,1105,1105,PRJNA783885,1105,,,,,False,False
SRR17045955,1104,1104,PRJNA783885,1104,,,,,False,False
SRR17045956,847,847,PRJNA783885,847,,,,,False,False
SRR17045957,1103,1103,PRJNA783885,1103,,,,,False,False
SRR17045958,1102,1102,PRJNA783885,1102,,,,,False,False
SRR17045959,1101,1101,PRJNA783885,1101,,,,,False,False
SRR17045960,1100,1100,PRJNA783885,1100,,,,,False,False
SRR17045961,1099,1099,PRJNA783885,1099,,,,,False,False
SRR17045962,1098,1098,PRJNA783885,1098,,,,,False,False
SRR17045963,1097,1097,PRJNA783885,1097,,,,,False,False
SRR17045964,1096,1096,PRJNA783885,1096,,,,,False,False
SRR17045965,1095,1095,PRJNA783885,1095,PI 486227,1095,1.0,True,False,True
SRR17045966,1094,1094,PRJNA783885,1094,,,,,False,False
SRR17045967,846,846,PRJNA783885,846,,,,,False,False
SRR17045968,1546,1546,PRJNA783885,1546,,,,,False,False
SRR17045969,1513,1513,PRJNA783885,1513,,,,,False,False
SRR17045970,1506,1506,PRJNA783885,1506,,,,,False,False
SRR17045971,1475,1475,PRJNA783885,1475,,,,,False,False
SRR17045972,1413,1413,PRJNA783885,1413,,,,,False,False
SRR17045973,1407,1407,PRJNA783885,1407,,,,,False,False
SRR17045974,835,835,PRJNA783885,835,,,,,False,False
SRR17045975,1394,1394,PRJNA783885,1394,,,,,False,False
SRR17045976,1385,1385,PRJNA783885,1385,,,,,False,False
SRR17045977,1383,1383,PRJNA783885,1383,,,,,False,False
SRR17045978,1371,1371,PRJNA783885,1371,,,,,False,False
SRR17045979,1335,1335,PRJNA783885,1335,,,,,False,False
SRR17045980,1329,1329,PRJNA783885,1329,,,,,False,False
SRR17045981,1322,1322,PRJNA783885,1322,,,,,False,False
SRR17045982,9,9,PRJNA783885,9,PI 490407,9,1.0,True,False,True
SRR17045983,8,8,PRJNA783885,8,PI 520624,8,1.0,True,False,True
SRR17045984,7,7,PRJNA783885,7,,,,,False,False
SRR17045985,834,834,PRJNA783885,834,,,,,False,False
SRR17045986,6,6,PRJNA783885,6,,,,,False,False
SRR17045987,5,5,PRJNA783885,5,PI 357094,5,1.0,True,False,True
SRR17045988,4,4,PRJNA783885,4,PI 357093,4,1.0,True,False,True
SRR17045989,3,3,PRJNA783885,3,PI 520623,3,2.0,True,False,True
SRR17045990,21,21,PRJNA783885,21,,,,,False,False
SRR17045991,20,20,PRJNA783885,20,,,,,False,False
SRR17045992,2666,2666,PRJNA783885,2666,,,,,False,False
SRR17045993,1282,1282,PRJNA783885,1282,,,,,False,False
SRR17045994,1280,1280,PRJNA783885,1280,PI 271642,1280,1.0,True,False,True
SRR17045995,1279,1279,PRJNA783885,1279,,,,,False,False
SRR17045996,1278,1278,PRJNA783885,1278,PI 271641,1278,1.0,True,False,True
SRR17045997,1277,1277,PRJNA783885,1277,,,,,False,False
SRR17045998,1276,1276,PRJNA783885,1276,,,,,False,False
SRR17045999,1274,1274,PRJNA783885,1274,,,,,False,False
SRR17046000,1273,1273,PRJNA783885,1273,,,,,False,False
SRR17046001,1272,1272,PRJNA783885,1272,,,,,False,False
SRR17046002,2,2,PRJNA783885,2,Ames 13506,Line 2,1.0,True,False,False
SRR17046003,1271,1271,PRJNA783885,1271,,,,,False,False
SRR17046004,1270,1270,PRJNA783885,1270,,,,,False,False
SRR17046005,1268,1268,PRJNA783885,1268,,,,,False,False
SRR17046006,1267,1267,PRJNA783885,1267,,,,,False,False
SRR17046007,1266,1266,PRJNA783885,1266,,,,,False,False
SRR17046008,1265,1265,PRJNA783885,1265,,,,,False,False
SRR17046009,1264,1264,PRJNA783885,1264,,,,,False,False
SRR17046010,1263,1263,PRJNA783885,1263,,,,,False,False
SRR17046011,1262,1262,PRJNA783885,1262,,,,,False,False
SRR17046012,1261,1261,PRJNA783885,1261,,,,,False,False
SRR17046013,19,19,PRJNA783885,19,,,,,False,False
SRR17046014,1260,1260,PRJNA783885,1260,,,,,False,False
SRR17046015,1259,1259,PRJNA783885,1259,,,,,False,False
SRR17046016,1258,1258,PRJNA783885,1258,,,,,False,False
SRR17046017,1257,1257,PRJNA783885,1257,,,,,False,False
SRR17046018,1256,1256,PRJNA783885,1256,,,,,False,False
SRR17046019,1255,1255,PRJNA783885,1255,,,,,False,False
SRR17046020,1254,1254,PRJNA783885,1254,Ames 19997,1254,1.0,True,False,True
SRR17046021,1253,1253,PRJNA783885,1253,,,,,False,False
SRR17046022,1252,1252,PRJNA783885,1252,,,,,False,False
SRR17046023,1251,1251,PRJNA783885,1251,,,,,False,False
SRR17046024,18,18,PRJNA783885,18,PI 520625,18,2.0,True,False,False
SRR17046025,1250,1250,PRJNA783885,1250,PI 441932,1250,1.0,True,False,True
SRR17046026,1249,1249,PRJNA783885,1249,,,,,False,False
SRR17046027,1248,1248,PRJNA783885,1248,,,,,False,False
SRR17046028,1247,1247,PRJNA783885,1247,,,,,False,False
SRR17046029,1246,1246,PRJNA783885,1246,,,,,False,False
SRR17046030,1245,1245,PRJNA783885,1245,,,,,False,False
SRR17046031,1244,1244,PRJNA783885,1244,,,,,False,False
SRR17046032,1243,1243,PRJNA783885,1243,,,,,False,False
SRR17046033,1242,1242,PRJNA783885,1242,,,,,False,False
SRR17046034,1241,1241,PRJNA783885,1241,,,,,False,False
SRR17046035,17,17,PRJNA783885,17,,,,,False,False
SRR17046036,833,833,PRJNA783885,833,,,,,False,False
SRR17046037,1240,1240,PRJNA783885,1240,,,,,False,False
SRR17046038,1239,1239,PRJNA783885,1239,,,,,False,False
SRR17046039,1238,1238,PRJNA783885,1238,,,,,False,False
SRR17046040,1237,1237,PRJNA783885,1237,,,,,False,False
SRR17046041,1236,1236,PRJNA783885,1236,,,,,False,False
SRR17046042,1235,1235,PRJNA783885,1235,,,,,False,False
SRR17046043,1234,1234,PRJNA783885,1234,,,,,False,False
SRR17046044,1233,1233,PRJNA783885,1233,,,,,False,False
SRR17046045,1232,1232,PRJNA783885,1232,,,,,False,False
SRR17046046,1231,1231,PRJNA783885,1231,,,,,False,False
SRR17046047,16,16,PRJNA783885,16,PI 462374,16,1.0,True,False,True
SRR17046048,1230,1230,PRJNA783885,1230,,,,,False,False
SRR17046049,1229,1229,PRJNA783885,1229,,,,,False,False
SRR17046050,1228,1228,PRJNA783885,1228,,,,,False,False
SRR17046051,1227,1227,PRJNA783885,1227,,,,,False,False
SRR17046052,1226,1226,PRJNA783885,1226,,,,,False,False
SRR17046053,1225,1225,PRJNA783885,1225,,,,,False,False
SRR17046054,1223,1223,PRJNA783885,1223,,,,,False,False
SRR17046055,1221,1221,PRJNA783885,1221,,,,,False,False
SRR17046056,1220,1220,PRJNA783885,1220,,,,,False,False
SRR17046057,1219,1219,PRJNA783885,1219,,,,,False,False
SRR17046058,15,15,PRJNA783885,15,,,,,False,False
SRR17046059,1218,1218,PRJNA783885,1218,,,,,False,False
SRR17046060,1217,1217,PRJNA783885,1217,,,,,False,False
SRR17046061,1216,1216,PRJNA783885,1216,,,,,False,False
SRR17046062,1215,1215,PRJNA783885,1215,,,,,False,False
SRR17046063,1214,1214,PRJNA783885,1214,,,,,False,False
SRR17046064,1093,1093,PRJNA783885,1093,,,,,False,False
SRR17046065,1092,1092,PRJNA783885,1092,,,,,False,False
SRR17046066,1091,1091,PRJNA783885,1091,,,,,False,False
SRR17046067,1090,1090,PRJNA783885,1090,,,,,False,False
SRR17046068,1089,1089,PRJNA783885,1089,,,,,False,False
SRR17046069,1088,1088,PRJNA783885,1088,,,,,False,False
SRR17046070,1087,1087,PRJNA783885,1087,,,,,False,False
SRR17046071,1086,1086,PRJNA783885,1086,,,,,False,False
SRR17046072,1085,1085,PRJNA783885,1085,,,,,False,False
SRR17046073,1084,1084,PRJNA783885,1084,,,,,False,False
SRR17046074,845,845,PRJNA783885,845,,,,,False,False
SRR17046075,1083,1083,PRJNA783885,1083,,,,,False,False
SRR17046076,1082,1082,PRJNA783885,1082,,,,,False,False
SRR17046077,1081,1081,PRJNA783885,1081,PI 271639,1081,1.0,True,False,True
SRR17046078,1080,1080,PRJNA783885,1080,PI 271638,1080,1.0,True,False,True
SRR17046079,1079,1079,PRJNA783885,1079,,,,,False,False
SRR17046080,1078,1078,PRJNA783885,1078,,,,,False,False
SRR17046081,1077,1077,PRJNA783885,1077,,,,,False,False
SRR17046082,1076,1076,PRJNA783885,1076,,,,,False,False
SRR17046083,1075,1075,PRJNA783885,1075,,,,,False,False
SRR17046084,1073,1073,PRJNA783885,1073,,,,,False,False
SRR17046085,844,844,PRJNA783885,844,,,,,False,False
SRR17046086,1072,1072,PRJNA783885,1072,,,,,False,False
SRR17046087,1070,1070,PRJNA783885,1070,,,,,False,False
SRR17046088,1069,1069,PRJNA783885,1069,,,,,False,False
SRR17046089,1068,1068,PRJNA783885,1068,,,,,False,False
SRR17046090,1067,1067,PRJNA783885,1067,,,,,False,False
SRR17046091,1066,1066,PRJNA783885,1066,,,,,False,False
SRR17046092,1065,1065,PRJNA783885,1065,,,,,False,False
SRR17046093,1064,1064,PRJNA783885,1064,,,,,False,False
SRR17046094,1063,1063,PRJNA783885,1063,,,,,False,False
SRR17046095,1062,1062,PRJNA783885,1062,,,,,False,False
SRR17046096,1030,1030,PRJNA783885,1030,,,,,False,False
SRR17046097,1029,1029,PRJNA783885,1029,,,,,False,False
SRR17046098,1028,1028,PRJNA783885,1028,,,,,False,False
SRR17046099,1027,1027,PRJNA783885,1027,,,,,False,False
SRR17046100,1026,1026,PRJNA783885,1026,,,,,False,False
SRR17046101,1025,1025,PRJNA783885,1025,,,,,False,False
SRR17046102,1024,1024,PRJNA783885,1024,,,,,False,False
